X,Y,DATA_CREAZ,DENOM_CORR,DENOM_ATTO,ENTE,ID_REG_BEN,NOTE_BENE,RIFER_LEGG,TIPO_BENE,SE_SDO_ROW,icon_url
16.6630833344647,39.0002500044459,2004/01/22,ZAGARISE - Torre Via Gorizia (ZAGARISE),DL 22/01/2004,M140,1133.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1133.0000000000000000000000000000000,./0.png
16.1653055499595,38.1927222250044,2004/01/22,ARDORE - Castello  (ARDORE),DL 22/01/2004,A385,1135.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1135.0000000000000000000000000000000,./0.png
16.2133333301595,38.5603333341643,2004/01/22,ARENA - Castello VIA SANTA MARIA (ARENA),DL 22/01/2004,A386,1013.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1013.0000000000000000000000000000000,./0.png
15.8123333343405,38.2977499991927,2004/01/22,BAGNARA CALABRA - Torre (di Ruggero) Cattato (BAGNARA CALABRA),DL 22/01/2004,A552,1137.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1137.0000000000000000000000000000000,./0.png
15.8077777827387,38.2894166673447,2004/01/22,BAGNARA CALABRA - Castello Martorano (BAGNARA CALABRA),DL 22/01/2004,A552,1136.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1136.0000000000000000000000000000000,./0.png
15.8123333343405,38.2977499991927,2004/01/22,BAGNARA CALABRA - Tore (di Cacil) Capo di Rocchi (BAGNARA CALABRA),DL 22/01/2004,A552,1138.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1138.0000000000000000000000000000000,./0.png
16.1187222169238,38.0849166629492,2004/01/22,BIANCO - Fortificazione  (BIANCO),DL 22/01/2004,A843,1139.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1139.0000000000000000000000000000000,./0.png
15.9333333320321,37.9947500044668,2004/01/22,BOVA - Torre Parcopia (BOVA),DL 22/01/2004,B097,1141.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1141.0000000000000000000000000000000,./0.png
15.9515411547731,38.0065447793316,2004/01/22,BOVA - Torre Tri (BOVA),DL 22/01/2004,B097,1144.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1144.0000000000000000000000000000000,./0.png
15.9201388906885,37.9956111124257,2004/01/22,BOVA - Castello Varsavia (BOVA),DL 22/01/2004,B097,1140.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1140.0000000000000000000000000000000,./0.png
15.9515411547731,38.0065447793316,2004/01/22,BOVA - Torre S. Luzio (BOVA),DL 22/01/2004,B097,1142.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1142.0000000000000000000000000000000,./0.png
15.9515411547731,38.0065447793316,2004/01/22,BOVA - Torre Caloghiero (BOVA),DL 22/01/2004,B097,1145.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1145.0000000000000000000000000000000,./0.png
15.9515411547731,38.0065447793316,2004/01/22,BOVA - Fortificazioni Carupi di Bova (BOVA),DL 22/01/2004,B097,1146.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1146.0000000000000000000000000000000,./0.png
15.9515411547731,38.0065447793316,2004/01/22,BOVA - Torre Acria (BOVA),DL 22/01/2004,B097,1143.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1143.0000000000000000000000000000000,./0.png
15.9362222191754,37.925916666839,2004/01/22,BOVA MARINA - Torre Capo s. Giovanni d'Avalos (BOVA MARINA),DL 22/01/2004,B099,1147.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1147.0000000000000000000000000000000,./0.png
15.9539722231606,37.9218611119467,2004/01/22,BOVA MARINA - Torre (Theodosia) Torre Varata (BOVA MARINA),DL 22/01/2004,B099,1148.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1148.0000000000000000000000000000000,./0.png
16.1638888908654,38.1612222184993,2004/01/22,BOVALINO - Castello  (BOVALINO),DL 22/01/2004,B098,1149.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1149.0000000000000000000000000000000,./0.png
16.159094035446,38.1534754965652,2004/01/22,BOVALINO - Torre Coscinosa (BOVALINO),DL 22/01/2004,B098,1151.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1151.0000000000000000000000000000000,./0.png
16.1502222184642,38.1706666631287,2004/01/22,BOVALINO - Torre Spinosao di Bovalino (BOVALINO),DL 22/01/2004,B098,1150.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1150.0000000000000000000000000000000,./0.png
16.0777777733791,37.9728611128534,2004/01/22,BRANCALEONE - Castello  (BRANCALEONE),DL 22/01/2004,B118,1152.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1152.0000000000000000000000000000000,./0.png
16.0745174869852,37.96646708152,2004/01/22,BRANCALEONE - Torre  (BRANCALEONE),DL 22/01/2004,B118,1154.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1154.0000000000000000000000000000000,./0.png
16.0745174869852,37.96646708152,2004/01/22,BRANCALEONE - Torre Sperlongara (BRANCALEONE),DL 22/01/2004,B118,1153.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1153.0000000000000000000000000000000,./0.png
15.9938888930314,38.723388888177,2004/01/22,BRIATICO - Torre Cassaris (al Torrente Potame) (BRIATICO),DL 22/01/2004,B169,1024.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1024.0000000000000000000000000000000,./0.png
16.0030277790023,38.6902499972476,2004/01/22,BRIATICO - Torre Potenzoni (BRIATICO),DL 22/01/2004,B169,1022.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1022.0000000000000000000000000000000,./0.png
16.0215458441472,38.6942785365875,2004/01/22,BRIATICO - Torre Mesoni (BRIATICO),DL 22/01/2004,B169,1026.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1026.0000000000000000000000000000000,./0.png
16.021416672104,38.7053611094012,2004/01/22,BRIATICO - Castello Briatico vecchio (BRIATICO),DL 22/01/2004,B169,1018.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1018.0000000000000000000000000000000,./0.png
16.0238888845265,38.7191666648815,2004/01/22,BRIATICO - Torre S. Leo (BRIATICO),DL 22/01/2004,B169,1021.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1021.0000000000000000000000000000000,./0.png
16.0215458441472,38.6942785365875,2004/01/22,"BRIATICO - Torre salò, di S. Nicola del Porto (BRIATICO)",DL 22/01/2004,B169,1020.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1020.0000000000000000000000000000000,./0.png
16.0423055589012,38.7266388888792,2004/01/22,"BRIATICO - Torre Imperiale Cocca, La Rocchetta (BRIATICO)",DL 22/01/2004,B169,1019.0000000000000000000000000000000,Rudere Pericolante,LR 12/04/1990 N. 42,Fortificazione,1019.0000000000000000000000000000000,./0.png
16.0026666657711,38.7234166646874,2004/01/22,BRIATICO - Torre Di S. Irene (BRIATICO),DL 22/01/2004,B169,1025.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1025.0000000000000000000000000000000,./0.png
16.0215458441472,38.6942785365875,2004/01/22,BRIATICO - Torre Di Carpenzano (al cimitero) (BRIATICO),DL 22/01/2004,B169,1023.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1023.0000000000000000000000000000000,./0.png
16.0767500024713,38.0212777737905,2004/01/22,BRUZZANO ZEFFIRIO - Torre Capo Bruzzano (BRUZZANO ZEFFIRIO),DL 22/01/2004,B234,1156.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1156.0000000000000000000000000000000,./0.png
16.0768055581418,38.0208888901945,2004/01/22,BRUZZANO ZEFFIRIO - Castello Armenia (BRUZZANO ZEFFIRIO),DL 22/01/2004,B234,1155.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1155.0000000000000000000000000000000,./0.png
15.7224722177904,38.1848055548513,2004/01/22,CALANNA - Castello  (CALANNA),DL 22/01/2004,B379,1157.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1157.0000000000000000000000000000000,./0.png
16.086111108013,38.5054444486433,2004/01/22,CANDIDONI - Casa fortificata Borrello (CANDIDONI),DL 22/01/2004,B591,1160.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1160.0000000000000000000000000000000,./0.png
16.0868055525026,38.0918055582085,2004/01/22,CARAFFA DEL BIANCO - Torre  (CARAFFA DEL BIANCO),DL 22/01/2004,B718,1161.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1161.0000000000000000000000000000000,./0.png
16.1417500055988,38.2485555557286,2004/01/22,"CIMINA' - Rocca Timpa S. Pietro, Tre Pizzi (CIMINA'')",DL 22/01/2004,C695,1165.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1165.0000000000000000000000000000000,./0.png
16.0951944490503,38.4164166704083,2004/01/22,CINQUEFRONDI - Castello  (CINQUEFRONDI),DL 22/01/2004,C710,1166.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1166.0000000000000000000000000000000,./0.png
15.8857572335309,37.9782792043869,2004/01/22,CONDOFURI - Torre S. Carlo (CONDOFURI),DL 22/01/2004,C954,1168.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1168.0000000000000000000000000000000,./0.png
15.8940277729111,37.9881666625168,2004/01/22,CONDOFURI - Castello Amendolea (CONDOFURI),DL 22/01/2004,C954,1167.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1167.0000000000000000000000000000000,./0.png
15.9285277781008,38.2748611071386,2004/01/22,COSOLETO - Castello Cosoleto Vecchio (COSOLETO),DL 22/01/2004,D089,1169.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1169.0000000000000000000000000000000,./0.png
16.2852350545388,38.8275439537576,2004/01/22,CURINGA - Forte A Torrevecchia (Mezzapraia) (CURINGA),DL 22/01/2004,D218,1053.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1053.0000000000000000000000000000000,./0.png
16.2852350545388,38.8275439537576,2004/01/22,CURINGA - Torre Fr. Acconia (palazzo Ruggo) (CURINGA),DL 22/01/2004,D218,1051.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1051.0000000000000000000000000000000,./0.png
16.2852350545388,38.8275439537576,2004/01/22,CURINGA - Torre A Torrevecchia (Mezzapraia) (CURINGA),DL 22/01/2004,D218,1052.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1052.0000000000000000000000000000000,./0.png
16.4967500052479,38.4111944488682,2004/01/22,RIACE - Torre Jeritano (di Riace) (RIACE),DL 22/01/2004,H265,1206.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1206.0000000000000000000000000000000,./0.png
16.4709444427843,38.4175833334006,2004/01/22,RIACE - Torre S. Fili (RIACE),DL 22/01/2004,H265,1207.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1207.0000000000000000000000000000000,./0.png
16.5085100013343,38.4040271917578,2004/01/22,RIACE - Fortificazioni  (RIACE),DL 22/01/2004,H265,1205.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1205.0000000000000000000000000000000,./0.png
16.5161127492222,38.8482035030893,2004/01/22,SAN FLORO - Palazzo fortificato  (SAN FLORO),DL 22/01/2004,H846,1097.0000000000000000000000000000000,Rudere Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1097.0000000000000000000000000000000,./0.png
16.5296111055614,38.621805557466,2004/01/22,SANT'ANDREA APOSTOLO DELLO IONIO - Castello  (SANT''ANDREA APOSTOLO DELLO IONIO),DL 22/01/2004,I266,1098.0000000000000000000000000000000,Rudere Integrato,LR 12/04/1990 N. 42,Fortificazione,1098.0000000000000000000000000000000,./0.png
16.5001957059094,38.5346537264332,2004/01/22,SANTA CATERINA DELLO IONIO - Torre A. Antonio (SANTA CATERINA DELLO IONIO),DL 22/01/2004,I170,1099.0000000000000000000000000000000,Conservato Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1099.0000000000000000000000000000000,./0.png
16.6337650967262,38.9745825891002,2004/01/22,SELLIA - Torre Fondaco (Limari?) (SELLIA),DL 22/01/2004,I589,1105.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1105.0000000000000000000000000000000,./0.png
16.6272499989551,38.9816666698518,2004/01/22,SELLIA - Castello Via Castello (SELLIA),DL 22/01/2004,I589,1104.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1104.0000000000000000000000000000000,./0.png
16.661361112692,38.9332222232913,2004/01/22,SIMERI CRICHI - Castello  (SIMERI CRICHI),DL 22/01/2004,I745,1107.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1107.0000000000000000000000000000000,./0.png
16.6657957003423,38.9086326472509,2004/01/22,SIMERI CRICHI - Torre Petrizzi (SIMERI CRICHI),DL 22/01/2004,I745,1108.0000000000000000000000000000000,Rudere Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1108.0000000000000000000000000000000,./0.png
16.5329355928689,38.6922180835248,2004/01/22,SOVERATO - Torre Mortaro (Poliporto) (SOVERATO),DL 22/01/2004,I872,1110.0000000000000000000000000000000,Conservato Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1110.0000000000000000000000000000000,./0.png
16.5329355928689,38.6922180835248,2004/01/22,SOVERATO - Torre Ancinale (SOVERATO),DL 22/01/2004,I872,1111.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1111.0000000000000000000000000000000,./0.png
16.5274229040726,38.789626638332,2004/01/22,SQUILLACE - Torre S. Maria Vetere (SQUILLACE),DL 22/01/2004,I929,1113.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1113.0000000000000000000000000000000,./0.png
16.5188333325711,38.7811944454321,2004/01/22,SQUILLACE - Castello Piazza Castello (SQUILLACE),DL 22/01/2004,I929,1112.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1112.0000000000000000000000000000000,./0.png
16.5435727247631,38.7619190166213,2004/01/22,STALETTI - Torre Punta di (Palombaro) (STALETTI),DL 22/01/2004,I937,1114.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1114.0000000000000000000000000000000,./0.png
16.4849703698388,38.3964375466651,2004/01/22,STIGNANO - Castello Scinà (STIGNANO),DL 22/01/2004,I955,1227.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1227.0000000000000000000000000000000,./0.png
16.5070833319121,38.9498333320076,2004/01/22,TIRIOLO - Castello Via Castello (TIRIOLO),DL 22/01/2004,L177,1120.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1120.0000000000000000000000000000000,./0.png
16.1678055578134,39.1180555534191,2004/01/22,AIELLO CALABRO - Castello Via Castello (AIELLO CALABRO),DL 22/01/2004,A102,1237.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1237.0000000000000000000000000000000,./0.png
15.8239444402915,39.9290888850739,2004/01/22,AIETA - Castello Palazzo  (AIETA),DL 22/01/2004,A105,1238.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1238.0000000000000000000000000000000,./0.png
16.13166666463,39.6989722225306,2004/01/22,ALTOMONTE - Castello Piazza Castello (ALTOMONTE),DL 22/01/2004,A240,1240.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1240.0000000000000000000000000000000,./0.png
16.131666661165,39.6990555555411,2004/01/22,ALTOMONTE - Torre Detta Pallotta (ALTOMONTE),DL 22/01/2004,A240,1241.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1241.0000000000000000000000000000000,./0.png
16.0921944396194,39.0658611139523,2004/01/22,AMANTEA - Torre Di S. Giovanni (AMANTEA),DL 22/01/2004,A253,1245.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1245.0000000000000000000000000000000,./0.png
16.0967482986301,39.1009013992857,2004/01/22,AMANTEA - Torre Della Conocchia (AMANTEA),DL 22/01/2004,A253,1244.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1244.0000000000000000000000000000000,./0.png
16.0751388879909,39.1374722236255,2004/01/22,AMANTEA - Castello  (AMANTEA),DL 22/01/2004,A253,1242.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1242.0000000000000000000000000000000,./0.png
16.0827222235805,39.0978333365005,2004/01/22,AMANTEA - Torre Corica (AMANTEA),DL 22/01/2004,A253,1243.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1243.0000000000000000000000000000000,./0.png
16.0666666709069,39.1355555522033,2004/01/22,BELMONTE CALABRO - Castello  (BELMONTE CALABRO),DL 22/01/2004,A762,1246.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1246.0000000000000000000000000000000,./0.png
15.8628055545382,39.6194999983636,2004/01/22,BELVEDERE MARITTIMO - Castello Corso Castel Ruggero (BELVEDERE MARITTIMO),DL 22/01/2004,A773,1247.0000000000000000000000000000000,Rudere Restaurato,LR 12/04/1990 N. 42,Fortificazione,1247.0000000000000000000000000000000,./0.png
15.8511944394417,39.6219444461323,2004/01/22,BELVEDERE MARITTIMO - Torre Tirone (BELVEDERE MARITTIMO),DL 22/01/2004,A773,1248.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1248.0000000000000000000000000000000,./0.png
15.8435833314314,39.6578611121477,2004/01/22,BELVEDERE MARITTIMO - Torre Santa Litterata (BELVEDERE MARITTIMO),DL 22/01/2004,A773,1249.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1249.0000000000000000000000000000000,./0.png
16.2831205516008,39.5257431823886,2004/01/22,BISIGNANO - Castello  (BISIGNANO),DL 22/01/2004,A887,1250.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1250.0000000000000000000000000000000,./0.png
15.9288351220815,39.5694934651486,2004/01/22,BONIFATI - Castello  (BONIFATI),DL 22/01/2004,A973,1252.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1252.0000000000000000000000000000000,./0.png
15.885277774349,39.5508333294705,2004/01/22,BONIFATI - Torre Cittadella del capo (BONIFATI),DL 22/01/2004,A973,1253.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1253.0000000000000000000000000000000,./0.png
16.1934444401777,39.3099444429385,2004/01/22,CASTROLIBERO - Castello Palazzotto (CASTROLIBERO),DL 22/01/2004,C108,1262.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1262.0000000000000000000000000000000,./0.png
16.2084658114729,39.3091582605744,2004/01/22,CASTROLIBERO - Castello Castelvetere (CASTROLIBERO),DL 22/01/2004,C108,1263.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1263.0000000000000000000000000000000,./0.png
16.2079722214801,39.8091944462481,2004/01/22,CASTROVILLARI - Castello Piazza Castello (CASTROVILLARI),DL 22/01/2004,C349,1264.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1264.0000000000000000000000000000000,./0.png
16.1648831102763,39.2782759432025,2004/01/22,CERISANO - Castello Caritello (CERISANO),DL 22/01/2004,C515,1267.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1267.0000000000000000000000000000000,./0.png
17.0130187658938,39.1896096637734,2004/01/22,ROCCA DI NETO - Castello  (ROCCA DI NETO),DL 22/01/2004,H403,1095.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1095.0000000000000000000000000000000,./0.png
16.5840489590672,40.0946428415961,2004/01/22,ROCCA IMPERIALE - Torre Scalo ferr. di Linzano (ROCCA IMPERIALE),DL 22/01/2004,H416,1340.0000000000000000000000000000000,Conservato Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1340.0000000000000000000000000000000,./0.png
16.5772777749169,40.1097222218563,2004/01/22,ROCCA IMPERIALE - Castello  (ROCCA IMPERIALE),DL 22/01/2004,H416,1339.0000000000000000000000000000000,Rudere Pericolante Parzialmente,LR 12/04/1990 N. 42,Fortificazione,1339.0000000000000000000000000000000,./0.png
16.5795295509967,39.9955474298927,2004/01/22,ROSETO CAPO SPULICO - Torre «Bocca de Rosito» (ROSETO CAPO SPULICO),DL 22/01/2004,H572,1345.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1345.0000000000000000000000000000000,./0.png
16.5795295509967,39.9955474298927,2004/01/22,ROSETO CAPO SPULICO - Cerchia muraria  (ROSETO CAPO SPULICO),DL 22/01/2004,H572,1343.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1343.0000000000000000000000000000000,./0.png
16.6165833311313,39.9816388926583,2004/01/22,ROSETO CAPO SPULICO - Castello Alla marina (ROSETO CAPO SPULICO),DL 22/01/2004,H572,1344.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1344.0000000000000000000000000000000,./0.png
16.7518333319408,39.6215833375799,2004/01/22,ROSSANO - Torre Capo Trionto (ROSSANO),DL 22/01/2004,H579,1346.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1346.0000000000000000000000000000000,./0.png
16.6370000056675,39.6184722257463,2004/01/22,ROSSANO - Torre Di S. Angelo (marina) (ROSSANO),DL 22/01/2004,H579,1347.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1347.0000000000000000000000000000000,./0.png
16.9144722273347,39.1468055520898,2004/01/22,SANTA SEVERINA - Castello  (SANTA SEVERINA),DL 22/01/2004,I308,1103.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1103.0000000000000000000000000000000,./0.png
16.8981918655853,39.4600134667097,2004/01/22,SCALA COELI - Castello  (SCALA COELI),DL 22/01/2004,I485,1358.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1358.0000000000000000000000000000000,./0.png
17.0743343093385,39.2383541121416,2004/01/22,STRONGOLI - Torre Limera (Torrazzo) (STRONGOLI),DL 22/01/2004,I982,1117.0000000000000000000000000000000,Conservato Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1117.0000000000000000000000000000000,./0.png
17.0518333324766,39.2678333359743,2004/01/22,STRONGOLI - Casa fortificata Palazzo Comunale (STRONGOLI),DL 22/01/2004,I982,1118.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1118.0000000000000000000000000000000,./0.png
17.0460555577714,39.2658888864116,2004/01/22,STRONGOLI - Castello Via Castello (STRONGOLI),DL 22/01/2004,I982,1116.0000000000000000000000000000000,Rudere Integrato,LR 12/04/1990 N. 42,Fortificazione,1116.0000000000000000000000000000000,./0.png
16.9574516232524,39.4604551312512,2004/01/22,TERRAVECCHIA - Torre  (TERRAVECCHIA),DL 22/01/2004,L134,1367.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1367.0000000000000000000000000000000,./0.png
16.5272222224669,39.8680555599354,2004/01/22,TREBISACCE - Cerchia muraria  (TREBISACCE),DL 22/01/2004,L353,1369.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1369.0000000000000000000000000000000,./0.png
16.5264177110303,39.8761315350337,2004/01/22,TREBISACCE - Torre Trebisacce (TREBISACCE),DL 22/01/2004,L353,1370.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1370.0000000000000000000000000000000,./0.png
16.9425470639777,39.3660880650265,2004/01/22,UMBRIATICO - Cinta muraria  (UMBRIATICO),DL 22/01/2004,L492,1127.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1127.0000000000000000000000000000000,./0.png
16.4797879828993,39.8283221107939,2004/01/22,VILLAPIANA - Castello Nell'abitato (VILLAPIANA),DL 22/01/2004,B903,1372.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1372.0000000000000000000000000000000,./0.png
16.4547777813591,39.8461111101967,2004/01/22,VILLAPIANA - Castello Loc. Tripaola (VILLAPIANA),DL 22/01/2004,B903,1373.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1373.0000000000000000000000000000000,./0.png
16.4797879828993,39.8283221107939,2004/01/22,VILLAPIANA - Torre Del Magazeno? (VILLAPIANA),DL 22/01/2004,B903,1374.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1374.0000000000000000000000000000000,./0.png
16.4797879828993,39.8283221107939,2004/01/22,VILLAPIANA - Torre Del Saraceno (della Signora?) (VILLAPIANA),DL 22/01/2004,B903,1375.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1375.0000000000000000000000000000000,./0.png
15.9585904150974,39.5346045300659,2004/01/22,CETRARO - Torre Casalicchio (CETRARO),DL 22/01/2004,C588,1270.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1270.0000000000000000000000000000000,./0.png
15.9383055509712,39.5162499987825,2004/01/22,CETRARO - Fortificazioni Cannone (belvedere) (CETRARO),DL 22/01/2004,C588,1268.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1268.0000000000000000000000000000000,./0.png
15.8967499974923,39.5388611155068,2004/01/22,CETRARO - Torre Di Rienzo (CETRARO),DL 22/01/2004,C588,1269.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1269.0000000000000000000000000000000,./0.png
